Filename,SMILES
molecule_1167.sdf,Cc1ccc(C(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3c2cc(-c3ccccc3Br)nc(C)n2)cc1
molecule_1168.sdf,Cc1nc(-c2ccc(C(F)(F)F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)C(C)(C)C)n1
molecule_1169.sdf,COc1ccc(C(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3c2cc(-c3ccccc3Br)nc(C)n2)cc1
molecule_117.sdf,CC[C@H]1CN(S(=O)(=O)c2ccccc2)CC[C@H]1CC(=O)NCCOC
molecule_1170.sdf,Cc1nc(-c2ccc(C(F)(F)F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)C2CCC2)n1
molecule_1171.sdf,Cc1ccc(S(=O)(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3c2cc(-c3ccccc3Br)nc(C)n2)cc1
molecule_1172.sdf,Cc1nc(-c2ccc(C(F)(F)F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)c2ccco2)n1
molecule_1173.sdf,Cc1nc(-c2ccc(C(F)(F)F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNS(C)(=O)=O)n1
molecule_1174.sdf,Cc1nc(-c2ccc(F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)NCc2ccccc2)n1
molecule_1175.sdf,Cc1nc(-c2ccccc2Br)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)c2cccs2)n1
molecule_1176.sdf,Cc1nc(-c2ccc(F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3COC(=O)NC(C)C)n1
molecule_1177.sdf,Cc1nc(-c2ccc(C(F)(F)F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)CSCC(=O)O)n1
molecule_1178.sdf,Cc1nc(-c2ccc(F)cc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3COC(=O)NC2CCCCC2)n1
molecule_1179.sdf,Cc1ccc(-n2nc(C)c([C@H]3C=C[C@@H](OC(=O)N[C@H](C)c4ccccc4)C3)c2C)cc1Cl
molecule_118.sdf,CC[C@H]1CN(C(=O)C2CC2)CC[C@H]1CC(=O)NCc1cccnc1
molecule_1180.sdf,CC(C)NC(=O)N1CCC[C@@H](O)[C@H](NC(=O)c2ccc(OCC(N)=O)cc2)C1
molecule_1181.sdf,CCNC(=O)N1CCC[C@@H](O)[C@H](NC(=O)c2ccc(OC)cc2)C1
molecule_1182.sdf,Cc1noc(C)c1COc1ccc(C(=O)N[C@@H]2CN(C(=O)Nc3ccc(F)cc3)CCC[C@H]2O)cc1
molecule_1183.sdf,Cc1nc(-c2cccs2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)c2ccc(C(F)(F)F)cc2)n1
molecule_1184.sdf,CCC(CC)c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC2CCN(C(C)=O)CC2)nc(-c2ccncc2)n1
molecule_1185.sdf,Cc1nc(-c2cccs2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNS(C)(=O)=O)n1
molecule_1186.sdf,CCNC(=O)NC[C@H]1C[C@@H]2CCN1C[C@@H]2c1cc(-c2ccccc2)nc(C)n1
molecule_1187.sdf,COc1ccc(OC)c(S(=O)(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3c2cc(-c3ccco3)nc(C)n2)c1
molecule_1188.sdf,Cc1nc(-c2cccs2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)C2CCC2)n1
molecule_1189.sdf,Cc1nc(-c2ccccc2)cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC2CCN(C)CC2)n1
molecule_119.sdf,CC[C@H]1CN(C(=O)c2ccc(F)cc2)CC[C@H]1CC(=O)NCCOC
molecule_1190.sdf,CN1[C@@H](CCC(=O)N2CCCC2)CNC(=O)[C@@H]2[C@H]1CCN2Cc1cccc(Cl)c1
molecule_1191.sdf,CN1[C@@H](CCC(=O)NCc2cccnc2)CNC(=O)[C@H]2NCC[C@H]21
molecule_1192.sdf,N#Cc1cccc(NC(=O)Nc2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C3CCOCC3)C2)c1
molecule_1193.sdf,COc1ccc(C(=O)N2C[C@@H]3C[C@H](C2)c2c(/C=C/c4ccc(Cl)cc4)ccc(=O)n2C3)cc1
molecule_1194.sdf,CC[C@H]1CN(S(=O)(=O)c2c(C)noc2C)CC[C@H]1CC(=O)NCc1ccc(F)cc1
molecule_1195.sdf,CC[C@H]1CN(Cc2ccc(OC)cc2O)CC[C@H]1CC(=O)N(C)CCC#N
molecule_1196.sdf,COCC(=O)N[C@H]1C[C@H]2C(=O)Nc3ccc(-c4cccs4)cc3C(=O)N2C1
molecule_1197.sdf,COC(=O)CO[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)Nc1cccc(C(F)(F)F)c1
molecule_1198.sdf,C=CCN(C)C(=O)C[C@@H]1c2nc(NC(=O)c3c(F)cccc3F)sc2C[C@@H]2[C@](C)(CO)[C@H](O)CC[C@]21C
molecule_1199.sdf,C[C@]1(CO)[C@H]2Cc3sc(NC(=O)c4ccco4)nc3[C@@H](CC(=O)NC3CC3)[C@]2(C)CC[C@H]1O
molecule_12.sdf,Cc1ccc(S(=O)(=O)Nc2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)C(=O)O)C2)cc1
molecule_120.sdf,CC[C@H]1CN(C(=O)c2ccc(F)cc2)CC[C@H]1CC(=O)N[C@@H](CO)CC(C)C
molecule_1200.sdf,O=C1Nc2ccc(-c3ccc(Cl)cc3)cc2C(=O)N2CCN(C(=O)c3cccc(F)c3)C[C@H]12
molecule_1201.sdf,COC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H]1CN(C(=O)NC(C)C)CCN1S(=O)(=O)c1ccccc1
molecule_1202.sdf,O=C1NCCC[C@@H]1NC(=O)[C@@H]1CN(C(=O)c2cccc(F)c2)CCN1C(=O)C1CCNCC1
molecule_1203.sdf,O=C1C[C@@H]2CCN(C(=O)c3ccccc3)C[C@@H]2CCN1CCc1cnc[nH]1
molecule_1204.sdf,O=C1C[C@@H]2CCN(C(=O)Nc3cccc(C(F)(F)F)c3)C[C@@H]2CCN1CCN1CCNC1=O
molecule_1205.sdf,COc1ccc(CC(=O)N2CC[C@H]3CC(=O)N(Cc4ccc5c(c4)OCO5)CC[C@H]3C2)cc1
molecule_1206.sdf,O=C1C[C@@H]2CCN(C(=O)Nc3ccc(OC(F)(F)F)cc3)C[C@@H]2CCN1CCN1CCNC1=O
molecule_121.sdf,CC[C@H]1CN(C(=O)Nc2cccc(OC)c2)CC[C@H]1CC(=O)N(C)CC#N
molecule_1210.sdf,O=C(C[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H]1O)N1CCN(c2ccc(F)cc2)CC1
molecule_1211.sdf,Cc1ccc(S(=O)(=O)Nc2ccc(=O)n3c2[C@@H]2C[C@@H](CN(C4CCN(C)CC4)C2)C3)cc1
molecule_1212.sdf,COC(=O)[C@@H]1Cc2ncn(Cc3ccccc3)c2CN1S(=O)(=O)c1cccc2c(N(C)C)cccc12
molecule_1213.sdf,COc1ccc(-c2cc(C[C@H]3CNCC[C@H]3CC(=O)N(C)CC(N)=O)no2)cc1
molecule_1214.sdf,COC(=O)[C@@H]1Cc2nc[nH]c2CN1C(=O)c1ccc(-c2ccccc2)cc1
molecule_1215.sdf,O=C(C[C@@H]1O[C@H](CNCc2ccc(F)cc2)[C@@H](O)[C@H]1O)NC1CC1
molecule_1216.sdf,COc1ccc(CNC(=O)C[C@@H]2O[C@H](CN)[C@@H](O)[C@H]2O)cc1
molecule_1217.sdf,COc1ccc(C(=O)NC[C@H]2O[C@@H](CC(=O)N3CCN(c4ccccn4)CC3)[C@H](O)[C@@H]2O)cc1
molecule_1218.sdf,C#CCN(C)C(=O)C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1
molecule_1219.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NCCNC(C)=O)no1
molecule_122.sdf,CC[C@H]1CN(C(=O)Nc2cccc(OC)c2)CC[C@H]1CC(=O)N(C)CCC#N
molecule_1220.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1)Nc1ccccc1
molecule_1221.sdf,O=C(O)c1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)no1
molecule_1222.sdf,CN(C)c1ccc(C(=O)N[C@H]2C[C@H]3C(=O)NC[C@@H](CCC(=O)NCc4ccc(F)cc4)N3C2)cc1
molecule_1223.sdf,CS(=O)(=O)N1CCN(C(=O)N2CCOCC2)C[C@H]1C(=O)N[C@H]1CCCNC1=O
molecule_1224.sdf,COc1ccccc1N1CCN(C(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(-c3ccc(C(C)(C)C)cc3)on2)CC1
molecule_1225.sdf,Cn1nc(-c2cccs2)cc1[C@H]1CN2CC[C@H]1C[C@@H]2CN
molecule_1226.sdf,COC(=O)[C@@H]1Cc2ncn(C)c2CN1C(=O)c1ccccc1
molecule_1227.sdf,O=C(NCc1ccc(Cl)cc1)[C@@H]1Cc2nc[nH]c2CN1Cc1ccc(CO)o1
molecule_1228.sdf,CCN(CC)C(=O)CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NC(=O)NC(C)C)CN12
molecule_1229.sdf,C#C[C@H]1CN2CC[C@H]1C[C@@H]2COC(=O)Nc1ccc(F)cc1F
molecule_123.sdf,CC[C@H]1CN(C(=O)C2CC2)CC[C@H]1CC(=O)NCc1ccccc1
molecule_1230.sdf,COc1ccc(-c2cc([C@H]3CN4CC[C@H]3C[C@@H]4CN)n(C)n2)cc1OC
molecule_1231.sdf,CC(C)NC(=O)C[C@@H]1O[C@H](CNC(=O)NC2CCCCC2)[C@@H](O)[C@H]1O
molecule_1232.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCOCC2)no1
molecule_1233.sdf,Cc1nn(-c2ccccc2)c(C)c1[C@@H]1C=C[C@@H](NC(=O)CC(C)(C)CC(=O)O)C1
molecule_1234.sdf,O[C@@H]1C[C@@H](c2nc(-c3ccc(C(F)(F)F)cc3)no2)N(C2CCOCC2)C1
molecule_1235.sdf,O[C@@H]1C[C@@H](c2nc(-c3ccc(C(F)(F)F)cc3)no2)N(Cc2ccccc2)C1
molecule_1236.sdf,O[C@@H]1C[C@@H](c2nc(-c3ccc(C(F)(F)F)cc3)no2)N(Cc2ncc[nH]2)C1
molecule_1237.sdf,O[C@H]1CN[C@H](c2nc(Cc3ccc(F)cc3Cl)no2)C1
molecule_1238.sdf,COCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NCc2cccs2)no1
molecule_1239.sdf,CN(C)c1ccc(C(=O)N[C@H]2C[C@H]3C(=O)NC[C@@H](CCC(=O)NCc4ccccc4)N3C2)cc1
molecule_124.sdf,CC[C@H]1CN(C(=O)Nc2cccc(C(F)(F)F)c2)CC[C@H]1CC(=O)N(C)CCC#N
molecule_1240.sdf,CN(C)c1ccc(C(=O)N[C@H]2C[C@H]3C(=O)NC[C@@H](CCC(=O)N4CCc5ccccc54)N3C2)cc1
molecule_1241.sdf,N#Cc1ccc(CNC(=O)[C@@H]2Cc3nc[nH]c3CN2C(=O)NC2CCCCC2)cc1
molecule_1242.sdf,COc1ccc(CNC(=O)[C@@H]2Cc3nc[nH]c3CN2C(=O)NC(C)C)cc1
molecule_1243.sdf,O=C(CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NS(=O)(=O)c3cccs3)CN12)Nc1ccccc1
molecule_1244.sdf,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ncc[nH]3)n2)c1
molecule_1245.sdf,N#Cc1ccc(CNC(=O)[C@@H]2Cc3nc[nH]c3CN2Cc2cc3ccccc3o2)cc1
molecule_1246.sdf,O=C([C@@H]1Cc2nc[nH]c2CN1Cc1ccc(Cl)cc1)N1CCC(Cc2ccccc2)CC1
molecule_1247.sdf,COC(=O)[C@@H]1Cc2ncn(Cc3ccc(Cl)cc3)c2CN1S(=O)(=O)c1cccc2cccnc12
molecule_1248.sdf,COC(=O)[C@@H]1Cc2ncn(Cc3ccc(Cl)cc3)c2CN1S(=O)(=O)c1cccc2c(N(C)C)cccc12
molecule_1249.sdf,COC(=O)[C@@H]1Cc2ncn(Cc3ccc(Cl)cc3)c2CN1S(=O)(=O)c1ccc(C#N)cc1
molecule_125.sdf,CCOC(=O)c1cccc(NC(=O)N2CC[C@@H](CC(=O)Nc3ccccc3)[C@@H](CC)C2)c1
molecule_1250.sdf,COC(=O)[C@@H]1Cc2ncn(Cc3ccc(Cl)cc3)c2CN1S(=O)(=O)c1cccc(C(F)(F)F)c1
molecule_1251.sdf,COC(=O)[C@@H]1Cc2ncn(Cc3ccc(Cl)cc3)c2CN1S(=O)(=O)c1ccc(C(C)=O)cc1
molecule_1252.sdf,CCCS(=O)(=O)N1Cc2c(ncn2Cc2ccc(Cl)cc2)C[C@H]1C(=O)OC
molecule_1253.sdf,COC(=O)[C@@H]1Cc2ncn(Cc3ccc(Cl)cc3)c2CN1S(=O)(=O)Cc1ccccc1
molecule_1254.sdf,O=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCN(c2ccc(F)cc2)CC1)c1ccc(C(F)(F)F)cc1
molecule_1255.sdf,COC[C@H]1CCCN1C(=O)C[C@@H]1O[C@H](CNC(=O)Nc2cccc(F)c2)[C@@H](O)[C@H]1O
molecule_1256.sdf,COC[C@H]1CCCN1C(=O)C[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H]1O
molecule_1257.sdf,COC[C@H]1CCCN1C(=O)C[C@@H]1O[C@H](CNC(=O)c2cccc(F)c2)[C@@H](O)[C@H]1O
molecule_1258.sdf,COc1ccc(-c2cc(C[C@H]3CNCC[C@H]3CC(=O)NCc3ccc(F)cc3)no2)cc1
molecule_1259.sdf,COC(=O)[C@@H]1Cc2ncn(C)c2CN1C(=O)c1ccc(F)cc1
molecule_126.sdf,C#CCNC(=O)C[C@@H]1CCN(C(=O)Nc2cccc(C(=O)OCC)c2)C[C@@H]1CC
molecule_1260.sdf,O=C(NCc1ccc(Cl)cc1)[C@@H]1Cc2nc[nH]c2CN1C(=O)NC1CCCCC1
molecule_1261.sdf,COc1ccc(CNC(=O)[C@@H]2Cc3nc[nH]c3CN2Cc2ccc(C(=O)O)cc2)cc1
molecule_1262.sdf,COc1ccc(CNC(=O)[C@@H]2Cc3nc[nH]c3CN2Cc2ccc(Cl)cc2)cc1
molecule_1263.sdf,O=C(NC1CCCCC1)[C@@H]1Cc2nc[nH]c2CN1Cc1ccc(Cl)cc1
molecule_1264.sdf,O=C(NCc1ccc(Cl)cc1)[C@@H]1Cc2nc[nH]c2CN1Cc1cccs1
molecule_1265.sdf,CN1CCN(C(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(COc3ccccc3)on2)CC1
molecule_1266.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCN(C)CC2)no1
molecule_1267.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCN(c3ccccc3)CC2)no1
molecule_1268.sdf,CN1CCN(C(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(-c3ccc(C(C)(C)C)cc3)on2)CC1
molecule_1269.sdf,CC(C)(C)c1ccc(-c2cc(C[C@H]3CNCC[C@H]3CC(=O)N3CCCCC3)no2)cc1
molecule_127.sdf,CC[C@H]1CN(C(=O)C(C)(C)C)CC[C@H]1CC(=O)N(C)CC#N
molecule_1270.sdf,Cc1ccc(CN2Cc3[nH]cnc3C[C@H]2C(=O)N2CCC(Cc3ccccc3)CC2)cc1
molecule_1271.sdf,O=C(Nc1cccc(Cl)c1)N[C@H]1C[C@H]2C(=O)NC[C@@H](CCC(=O)N3CCC(O)CC3)N2C1
molecule_1272.sdf,O=C(Nc1cccc(Cl)c1)N[C@H]1C[C@H]2C(=O)NC[C@@H](CCC(=O)N3CCc4ccccc43)N2C1
molecule_1273.sdf,O=C(Nc1ccc(F)cc1F)N[C@H]1C[C@H]2C(=O)NC[C@@H](CCC(=O)N3CCCCC3)N2C1
molecule_1274.sdf,C=CCNC(=O)N1CC[C@H]2CC(=O)N(CCNC(C)=O)CC[C@H]2C1
molecule_1275.sdf,COc1ccc(CC(=O)N2CC[C@H]3CC(=O)N(Cc4ccccc4)CC[C@H]3C2)cc1
molecule_1276.sdf,Cc1ccc(S(=O)(=O)Cc2noc([C@@H]3C[C@@H](O)CN3CC3CC3)n2)cc1
molecule_1277.sdf,CCN(CC)C(=O)CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NC(=O)Nc3ccsc3)CN12
molecule_1278.sdf,CCN(CC)C(=O)CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NC(=O)Nc3ccccc3)CN12
molecule_1279.sdf,CCN(CC)C(=O)CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NC(=O)Nc3cccc(Cl)c3)CN12
molecule_128.sdf,CC[C@H]1CN(C(=O)C(C)(C)C)CC[C@H]1CC(=O)N1CCC(C(=O)OC)CC1
molecule_1280.sdf,COC[C@H]1CCCN1C(=O)CC[C@@H]1CNC(=O)[C@@H]2C[C@H](NC(=O)c3ccccc3)CN12
molecule_1281.sdf,C#CCN(C)C(=O)C[C@@H]1CCNC[C@@H]1Cc1cc(-c2ccc(C(C)(C)C)cc2)on1
molecule_1282.sdf,O=C(C[C@@H]1O[C@H](CNCc2cccc(Cl)c2)[C@@H](O)[C@H]1O)NC1CC1
molecule_1283.sdf,Cc1ccc(C(=O)NC[C@H]2O[C@@H](CC(=O)N3CCN(c4ccccn4)CC3)[C@H](O)[C@@H]2O)cc1
molecule_1284.sdf,O=C(NC[C@H]1O[C@@H](CC(=O)N2CCN(c3ccccn3)CC2)[C@H](O)[C@@H]1O)c1cccc(F)c1
molecule_1285.sdf,O=C(C[C@@H]1O[C@H](CNC(=O)NC2CCCCC2)[C@@H](O)[C@H]1O)NCc1cccnc1
molecule_1286.sdf,O=C(C[C@@H]1O[C@H](CNS(=O)(=O)c2ccc(Cl)cc2)[C@@H](O)[C@H]1O)N1CCN(c2ccccn2)CC1
molecule_1287.sdf,CC(C)(C)c1ccc(-c2cc(C[C@H]3CNCC[C@H]3CC(=O)N3CCC(C(N)=O)CC3)no2)cc1
molecule_1288.sdf,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3nc4ccccc4n3C)n2)cc1F
molecule_1289.sdf,COc1ccccc1-c1cc([C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)NCc2ccccc2)n(C)n1
molecule_129.sdf,CC[C@H]1CN(C(=O)Nc2ccccc2)CC[C@H]1CC(=O)N(C)CC#N
molecule_1290.sdf,Cc1ccc(S(=O)(=O)Cc2noc([C@@H]3C[C@@H](O)CN3Cc3nc4ccccc4n3C)n2)cc1
molecule_1291.sdf,COc1ccc(NC(=O)NC[C@H]2C[C@@H]3CCN2C[C@@H]3CN2CCSCC2)cc1
molecule_1292.sdf,COCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NCc2ccccc2OC)no1
molecule_1293.sdf,COCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCc3cc(OC)c(OC)cc3C2)no1
molecule_1294.sdf,COc1ccccc1N1CCN(C(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(CN3CCOCC3)on2)CC1
molecule_1295.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(CN2CCOCC2)on1)N1CCC(Cc2ccccc2)CC1
molecule_1296.sdf,O[C@@H]1C[C@@H](c2nc(-c3ccc(F)cc3)no2)N(Cc2ncc[nH]2)C1
molecule_1297.sdf,O[C@@H]1C[C@@H](c2nc(-c3ccc(F)cc3)no2)N(CC2CC2)C1
molecule_1298.sdf,O[C@@H]1C[C@@H](c2nc(-c3ccc(F)cc3)no2)N(C2CCOCC2)C1
molecule_1299.sdf,CC(C)N1C[C@H](O)C[C@H]1c1nc(-c2ccc(F)cc2)no1
molecule_13.sdf,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3n(c2=O)C[C@H]2C[C@@H]3CN(C(=O)c3cccc(C(=O)O)c3)C2)cc1
molecule_130.sdf,C=CCNC(=O)C[C@@H]1CCN(S(=O)(=O)c2ccc(OC)cc2)C[C@@H]1CC
molecule_1300.sdf,O=C(NC[C@H]1C[C@@H]2CCN1C[C@@H]2CN1CCN(c2ccccc2)CC1)c1ccc(C(F)(F)F)cc1
molecule_1301.sdf,CC(C)NC(=O)C[C@@H]1O[C@H](CNCc2ccc(F)cc2)[C@@H](O)[C@H]1O
molecule_1302.sdf,O=C(NC[C@H]1O[C@@H](CC(=O)N2CCc3ccccc32)[C@H](O)[C@@H]1O)c1ccc(F)c(Cl)c1
molecule_1303.sdf,O=C(NC[C@H]1O[C@@H](CC(=O)N2CCc3ccccc32)[C@H](O)[C@@H]1O)c1cccc(F)c1
molecule_1304.sdf,CC(C)NC(=O)C[C@@H]1O[C@H](CNC(=O)c2cccc(F)c2)[C@@H](O)[C@H]1O
molecule_1305.sdf,CCC(CC)C(=O)NC[C@H]1O[C@@H](CC(=O)NCc2ccc(F)cc2)[C@H](O)[C@@H]1O
molecule_1306.sdf,COc1ccc(CNC(=O)C[C@@H]2O[C@H](CNC(=O)c3cccc(F)c3)[C@@H](O)[C@H]2O)cc1
molecule_1307.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)no1
molecule_1308.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NCc2ccccc2)no1
molecule_1309.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1)NCc1ccccc1
molecule_131.sdf,CC[C@H]1CN(C(=O)NC2CCCCC2)CC[C@H]1CC(=O)Nc1nccs1
molecule_1310.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N(C)Cc2ccccc2)no1
molecule_1311.sdf,CN(Cc1ccccc1)C(=O)C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1
molecule_1312.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NC2CCCCC2)no1
molecule_1313.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1)NCc1ccc(F)cc1
molecule_1314.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NCc2ccc(F)cc2)no1
molecule_1315.sdf,COc1ccc(CNC(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(COc3ccccc3)on2)cc1
molecule_1316.sdf,COc1ccc(CNC(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(COc3ccccc3)on2)cc1OC
molecule_1317.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1
molecule_1318.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)Nc2nccs2)no1
molecule_1319.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1)NC1CCCCC1
molecule_132.sdf,CC[C@H]1CN(S(=O)(=O)c2ccc(OC)cc2)CC[C@H]1CC(=O)NCCOC
molecule_1320.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N(CC)CC)no1
molecule_1321.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1)N1CCC(Cc2ccccc2)CC1
molecule_1322.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCC(Cc3ccccc3)CC2)no1
molecule_1323.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(COc2ccccc2)on1)NCc1cccnc1
molecule_1324.sdf,CCCCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NCc2cccnc2)no1
molecule_1325.sdf,CC(=O)NCCNC(=O)C[C@@H]1CCNC[C@@H]1Cc1cc(-c2ccc(C(C)(C)C)cc2)on1
molecule_1326.sdf,CC(=O)N1CCN(C(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(-c3ccc(C(C)(C)C)cc3)on2)CC1
molecule_1327.sdf,CC(C)NC(=O)C[C@@H]1CCNC[C@@H]1Cc1cc(-c2ccc(C(C)(C)C)cc2)on1
molecule_1328.sdf,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ncc[nH]3)n2)c1
molecule_1329.sdf,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccc3)n2)cc1F
molecule_133.sdf,CC[C@H]1CN(S(=O)(=O)c2ccc(OC)cc2)CC[C@H]1CC(=O)N(C)CC#N
molecule_1330.sdf,O[C@@H]1C[C@@H](c2nc(-c3ccccn3)no2)N(Cc2cccs2)C1
molecule_1331.sdf,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ncc[nH]3)n2)cc1F
molecule_1332.sdf,O=S(=O)(Cc1noc([C@@H]2C[C@@H](O)CN2Cc2cccs2)n1)c1ccc(F)cc1
molecule_1333.sdf,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CC3)n2)cc1
molecule_1334.sdf,CN(C)c1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cnccn3)no2)cc1
molecule_1335.sdf,O[C@@H]1C[C@@H](c2nc(C3CC3)no2)N(Cc2ccc(F)cc2)C1
molecule_1336.sdf,O=C(O)c1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccnc3)no2)cc1
molecule_1337.sdf,COCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N2CCN(c3ccccn3)CC2)no1
molecule_1338.sdf,COCc1cc(C[C@H]2CNCC[C@H]2CC(=O)NCc2ccccc2)no1
molecule_1339.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(CSc2ccccc2)on1)Nc1nccs1
molecule_134.sdf,CC[C@H]1CN(C(=O)Nc2cccc(OC)c2)CC[C@H]1CC(=O)NCCN1CCOCC1
molecule_1340.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(CSc2ccccc2)on1)N1CCCCC1
molecule_1341.sdf,COCc1cc(C[C@H]2CNCC[C@H]2CC(=O)N(C)Cc2ccccc2)no1
molecule_1342.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(-c2ccc(F)cc2)on1)Nc1nccs1
molecule_1343.sdf,CN1CCN(C(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(CSc3ccccc3)on2)CC1
molecule_1344.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(CSc2ccccc2)on1)Nc1ccccc1
molecule_1345.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(CSc2ccccc2)on1)NCc1ccc2c(c1)OCO2
molecule_1346.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(-c2ccc(F)cc2)on1)Nc1ccccc1
molecule_1347.sdf,CN(Cc1ccccc1)C(=O)C[C@@H]1CCNC[C@@H]1Cc1cc(CSc2ccccc2)on1
molecule_1348.sdf,COc1ccc(CNC(=O)C[C@@H]2CCNC[C@@H]2Cc2cc(CSc3ccccc3)on2)cc1OC
molecule_1349.sdf,O=C(C[C@@H]1CCNC[C@@H]1Cc1cc(-c2ccc(F)cc2)on1)NCc1ccccc1
