Molecule Name,AI Confidence,Breadth Score,Local Score
molecule_4367,-2.895970582962036,-8.3,-0.6
molecule_4368,-1.661230206489563,-7.3,0.9
molecule_4369,-3.8608152866363525,-7.8,0.8
molecule_4370,-2.0348920822143555,-8.7,1.3
molecule_4371,-3.004373788833618,-7.0,2.8
molecule_4372,-3.6629819869995117,-9.2,19.8
molecule_4373,-2.419332981109619,-7.7,6.3
molecule_4374,-2.2243545055389404,-7.8,3.1
molecule_4375,-2.5938265323638916,-8.0,-2.7
molecule_4376,-2.1633245944976807,-8.1,-0.4
molecule_4377,-2.0642807483673096,-8.1,0.6
molecule_4378,-2.9299139976501465,-7.9,8.2
molecule_4379,-1.7377792596817017,-6.1,-5.5
molecule_4380,-1.9727349281311035,-7.6,7.7
molecule_4381,-2.8190667629241943,-6.9,2.4
molecule_4382,-1.9513707160949707,-6.6,-0.6
molecule_4383,-3.2888081073760986,-7.2,9.6
molecule_4384,-2.5927090644836426,-7.7,4.0
molecule_4385,-2.19195818901062,-6.2,0.7
molecule_4386,-1.6068443059921265,-7.9,3.1
molecule_4387,-3.39595890045166,-7.2,7.6
molecule_4388,-3.5360803604125977,-7.7,4.1
molecule_4389,-1.478018045425415,-7.8,2.2
molecule_4390,-1.6998144388198853,-7.0,3.6
molecule_4391,-3.3807666301727295,-7.4,7.8
molecule_4392,-1.719244122505188,-7.6,10.4
molecule_4393,-3.7341878414154053,-8.2,6.8
molecule_4394,-3.344865322113037,-7.0,10.1
molecule_4395,-1.1891790628433228,-7.6,-1.4
molecule_4396,-3.159162759780884,-7.2,3.0
molecule_4397,-2.598158121109009,-7.5,3.4
molecule_4398,-2.670675039291382,-7.8,6.6
molecule_4399,-3.3489911556243896,-7.0,1.4
molecule_4400,-1.6855792999267578,-7.5,7.9
molecule_4401,-3.368541955947876,-8.0,9.0
molecule_4402,-1.724995732307434,-7.2,5.0
molecule_4403,-3.8423445224761963,-7.4,10.4
molecule_4404,-1.8420617580413818,-7.0,-2.3
molecule_4405,-2.4936184883117676,-7.0,-2.2
molecule_4406,-2.023939847946167,-7.7,8.1
molecule_4407,-1.9864457845687866,-6.6,1.7
molecule_4408,-1.701436161994934,-7.0,3.1
molecule_4409,-3.57578444480896,-7.8,4.6
molecule_4410,-1.2325130701065063,-6.5,-5.0
molecule_4411,-2.853764295578003,-7.5,0.1
molecule_4412,-2.4803292751312256,-7.9,-3.5
molecule_4413,-3.745453119277954,-8.0,5.6
molecule_4414,-3.003474473953247,-8.1,8.7
molecule_4415,-1.1016367673873901,-7.5,14.6
molecule_4416,-2.4941794872283936,-8.1,10.6
molecule_4417,-3.1439177989959717,-7.9,12.5
molecule_4418,-3.371551275253296,-8.2,12.3
molecule_4419,-3.093291997909546,-8.4,1.7
molecule_4420,-1.7000588178634644,-6.6,-5.0
molecule_4421,-2.5225982666015625,-7.5,-4.6
molecule_4422,-2.6535725593566895,-7.9,-1.5
molecule_4423,-1.3916809558868408,-5.2,-5.1
molecule_4424,-1.3107807636260986,-5.1,-5.7
molecule_4425,-2.4332921504974365,-7.1,-3.0
molecule_4426,-2.24938702583313,-6.1,-4.0
molecule_4427,-1.3899298906326294,-7.0,18.3
molecule_4428,-2.4511399269104004,-6.6,1.5
molecule_4429,-2.453946590423584,-7.3,15.8
molecule_4430,-2.219266653060913,-7.2,17.5
molecule_4431,-2.579026937484741,-6.6,-1.3
molecule_4432,-0.4707051217556,-6.0,-4.4
molecule_4433,-2.4220879077911377,-7.5,-1.2
molecule_4434,-2.8893589973449707,-7.1,0.4
molecule_4435,-4.355983257293701,-8.2,5.3
molecule_4436,-3.6217172145843506,-7.0,-1.3
molecule_4437,-2.361868381500244,-6.7,-4.9
molecule_4438,-4.288171768188477,-8.3,10.4
molecule_4439,-1.8865958452224731,-5.3,-8.0
molecule_4440,-3.2886319160461426,-6.8,-5.0
molecule_4441,-2.5272321701049805,-6.5,-5.6
molecule_4442,-3.6784374713897705,-6.8,-4.2
molecule_4443,-1.8906317949295044,-6.1,-4.1
molecule_4444,-2.735464572906494,-6.4,-5.8
molecule_4445,-2.3983986377716064,-7.2,-2.9
molecule_4446,-2.1705429553985596,-7.1,-5.4
molecule_4447,-1.4313191175460815,-6.4,-3.9
molecule_4448,-3.5865371227264404,-6.4,-1.2
molecule_4449,-1.577831506729126,-5.7,-6.1
molecule_4450,-2.4483275413513184,-7.0,6.8
molecule_4451,-1.7418626546859741,-6.6,-5.2
molecule_4452,-2.1264381408691406,-6.7,-4.8
molecule_4453,-1.6348299980163574,-7.1,-7.0
molecule_4454,-0.7356361150741577,-6.8,-6.8
molecule_4455,-1.190271019935608,-6.9,-4.8
molecule_4456,-1.5600837469100952,-5.5,-6.1
molecule_4457,-1.7742063999176025,-7.4,0.1
molecule_4458,-0.8187077641487122,-6.4,-2.5
molecule_4459,-2.5621981620788574,-7.1,-1.9
molecule_4460,-2.773150682449341,-7.3,1.7
molecule_4461,-1.9907146692276,-6.1,-3.2
molecule_4462,-1.551041603088379,-6.1,-2.6
molecule_4463,-1.8197544813156128,-7.2,11.0
molecule_4464,-2.3441288471221924,-7.2,-0.1
molecule_4465,-1.3822191953659058,-6.9,-2.9
molecule_4466,-1.1613527536392212,-5.9,-4.6
molecule_4467,-0.989349901676178,-7.2,-3.0
molecule_4468,-4.644869804382324,-7.2,4.7
molecule_4469,-1.172552466392517,-6.2,-4.7
molecule_4470,-3.601374626159668,-7.2,-4.6
molecule_4471,-3.966108560562134,-7.0,3.7
molecule_4472,-2.8369266986846924,-7.0,5.1
molecule_4473,-1.8223565816879272,-7.6,-3.6
molecule_4474,-4.485429763793945,-6.8,-1.5
molecule_4475,-3.357374668121338,-6.9,-4.6
molecule_4476,-2.4356648921966553,-6.5,1.3
molecule_4477,-2.473445415496826,-6.3,-4.2
molecule_4478,-2.9316604137420654,-8.0,0.5
molecule_4479,-3.493952512741089,-6.8,-4.9
molecule_4480,-2.156691074371338,-5.7,-4.0
molecule_4481,-2.9288036823272705,-5.8,-2.3
molecule_4482,-3.3985226154327393,-7.3,-2.6
molecule_4483,-1.0387513637542725,-5.6,-5.3
molecule_4484,-1.4273031949996948,-6.5,-5.3
molecule_4485,-0.7972651720046997,-6.1,-5.5
molecule_4486,-2.535950183868408,-5.1,-4.7
molecule_4487,-1.118287444114685,-5.2,-6.5
molecule_4488,-1.1336147785186768,-6.5,-3.7
molecule_4489,-2.0313780307769775,-7.4,-0.5
molecule_4490,-3.0369222164154053,-8.1,-3.4
molecule_4491,-1.7788947820663452,-6.4,-1.4
molecule_4492,-1.8166446685791016,-7.9,-5.6
molecule_4493,-2.2964928150177,-6.6,-5.0
molecule_4494,-2.508251428604126,-5.9,-1.0
molecule_4495,-2.313832998275757,-7.2,-1.2
molecule_4496,-1.0820257663726807,-6.7,-5.6
molecule_4497,-2.028874397277832,-5.5,-7.0
molecule_4498,-2.781296730041504,-6.9,-2.9
molecule_4499,-3.6887080669403076,-7.3,5.8
molecule_4500,-2.8217833042144775,-7.0,-1.6
molecule_4501,-1.1457431316375732,-6.1,-4.8
molecule_4502,-2.404405355453491,-6.7,6.7
molecule_4503,-1.371836543083191,-6.9,2.6
molecule_4504,-2.0352535247802734,-7.8,6.7
molecule_4505,-3.4439456462860107,-7.6,9.1
molecule_4506,-2.624641180038452,-7.4,-2.6
molecule_4507,-2.554551601409912,-6.0,-6.4
molecule_4508,-0.764218270778656,-7.2,-4.7
molecule_4509,-3.6536686420440674,-7.7,1.7
molecule_4510,-3.7875359058380127,-7.5,5.1
molecule_4511,-2.2142138481140137,-6.8,-0.1
molecule_4512,-2.5998663902282715,-7.2,0.7
molecule_4513,-3.1600935459136963,-6.5,-5.2
molecule_4514,-3.289574146270752,-6.6,0.4
molecule_4515,-2.2594473361968994,-7.1,-4.4
molecule_4516,-1.9387215375900269,-6.2,-3.2
molecule_4517,-1.0288549661636353,-6.9,-4.8
molecule_4518,-1.1573845148086548,-6.5,-4.7
molecule_4519,-2.3475301265716553,-6.3,-5.7
molecule_4520,-2.3743557929992676,-6.0,-6.3
molecule_4521,-3.015845775604248,-8.3,8.7
molecule_4522,-3.273516893386841,-6.9,3.9
molecule_4523,-0.894277036190033,-5.5,-5.6
molecule_4524,-3.1337199211120605,-6.7,-0.1
molecule_4525,-2.0568485260009766,-5.8,-8.0
molecule_4526,-1.8449009656906128,-6.3,-2.2
molecule_4527,-1.2091350555419922,-7.0,-5.8
molecule_4528,-2.869741439819336,-7.0,-1.9
molecule_4529,-1.3003274202346802,-6.7,-5.4
molecule_4530,-3.003051519393921,-6.8,-5.6
molecule_4531,-2.687368154525757,-6.9,-5.1
molecule_4532,-2.7717461585998535,-7.1,-0.3
molecule_4533,-2.1979992389678955,-5.5,-6.0
molecule_4534,-2.109731435775757,-6.0,-6.0
molecule_4535,-0.7175920009613037,-4.7,-4.7
molecule_4536,-2.5029044151306152,-6.5,-2.6
molecule_4537,-1.6957751512527466,-5.9,2.3
molecule_4539,-2.9754488468170166,-7.8,0.5
molecule_4540,-2.671485662460327,-7.4,-4.5
molecule_4541,-2.3866262435913086,-6.6,-6.2
molecule_4542,-1.3922054767608643,-7.2,-2.6
molecule_4543,-1.5152651071548462,-6.4,-5.6
molecule_4544,-2.1048154830932617,-5.6,-3.9
molecule_4545,-2.5958974361419678,-6.9,-2.4
molecule_4546,-2.076605796813965,-6.3,-2.5
molecule_4547,-2.154965877532959,-6.7,-1.5
molecule_4548,-1.4814633131027222,-5.4,-4.7
molecule_4549,-1.7998708486557007,-6.9,-7.2
molecule_4550,-2.90439510345459,-7.1,2.5
molecule_4551,-1.6141911745071411,-6.7,-3.9
molecule_4552,-2.9542176723480225,-7.7,5.7
molecule_4553,-3.927600622177124,-6.9,-2.9
molecule_4554,-1.3481186628341675,-6.8,-2.4
molecule_4555,-2.644028663635254,-7.1,6.0
molecule_4556,-0.9787325263023376,-6.3,-4.5
molecule_4557,-1.3440032005310059,-5.8,-4.3
molecule_4558,-3.2716522216796875,-7.2,7.7
molecule_4559,-2.9901299476623535,-6.4,-2.5
molecule_4560,-3.231696844100952,-7.3,-3.1
molecule_4561,-0.5008816719055176,-5.4,-5.1
molecule_4562,-0.9378768801689148,-5.7,-5.5
molecule_4563,-1.2149053812026978,-6.5,-3.7
molecule_4564,-2.085994005203247,-6.3,-3.6
molecule_4565,-1.194791555404663,-5.8,-4.3
molecule_4566,-1.6264111995697021,-6.0,-3.6
molecule_4567,-1.719525933265686,-6.6,2.4
molecule_4568,-1.0924797058105469,-5.7,-4.0
molecule_4569,-4.407271862030029,-6.6,-2.7
molecule_4570,-3.1841843128204346,-6.7,2.5
molecule_4571,-2.5197885036468506,-6.9,10.9
molecule_4572,-0.8724352121353149,-6.1,-5.7
molecule_4573,-1.2157074213027954,-5.4,-5.2
molecule_4574,-3.0258853435516357,-6.0,-2.8
molecule_4575,-0.21190306544303894,-5.3,-6.9
molecule_4576,-2.715715169906616,-6.3,-1.5
molecule_4577,-1.3027327060699463,-6.2,-7.2
molecule_4578,-1.5420793294906616,-7.1,16.2
molecule_4579,-3.290257453918457,-7.7,1.8
molecule_4580,-3.7501907348632812,-7.4,-2.3
molecule_4581,-3.079224109649658,-7.0,-1.2
molecule_4582,-2.9687631130218506,-7.9,1.7
molecule_4583,-2.488128900527954,-7.5,-3.6
molecule_4584,-4.559670448303223,-8.0,-2.8
molecule_4585,-2.232652187347412,-7.5,-5.4
molecule_4586,-3.354435920715332,-7.6,2.2
molecule_4587,-4.07583475112915,-7.1,-3.6
molecule_4588,-1.9302549362182617,-7.0,-4.8
molecule_4589,-2.991868257522583,-9.0,4.9
molecule_4590,-2.8794937133789062,-6.0,2.9
molecule_4591,-1.8790291547775269,-6.8,-1.5
molecule_4592,-1.1214356422424316,-6.1,-4.4
molecule_4593,-2.3908228874206543,-7.1,-5.6
molecule_4594,-1.1219052076339722,-6.1,-6.7
molecule_4595,-2.2574174404144287,-6.9,-5.6
molecule_4596,-3.0632572174072266,-6.8,0.3
molecule_4597,-1.9770870208740234,-6.2,-6.6
molecule_4598,-1.7041881084442139,-5.9,-5.2
molecule_4599,-1.3886680603027344,-6.2,-4.6
molecule_4600,-3.443547010421753,-7.4,-1.3
molecule_4601,-2.7401161193847656,-6.9,1.7
molecule_4602,-1.6183364391326904,-7.3,-4.9
molecule_4603,-3.430903434753418,-7.3,4.9
molecule_4604,-0.9818734526634216,-5.8,-5.9
molecule_4605,-1.6554546356201172,-8.0,-2.8
molecule_4606,-2.7069334983825684,-6.6,-2.4
molecule_4607,-3.079817295074463,-8.0,1.0
molecule_4608,-1.9037995338439941,-8.2,-0.1
molecule_4609,-3.152526378631592,-7.6,1.9
molecule_4610,-3.204854965209961,-7.2,-1.7
molecule_4611,-1.8475261926651,-6.5,0.4
molecule_4612,-1.5888264179229736,-7.4,1.9
molecule_4613,-0.8375928401947021,-7.0,-5.3
molecule_4614,-3.9809410572052,-6.4,-0.8
molecule_4615,-2.6522929668426514,-7.0,-5.1
molecule_4616,-2.27272367477417,-7.9,0.5
molecule_4617,-2.8176865577697754,-7.8,1.9
molecule_4618,-2.4622604846954346,-7.7,-0.7
molecule_4619,-2.5016367435455322,-6.6,-5.8
molecule_4620,-3.6177051067352295,-7.4,-0.1
molecule_4621,-3.637669324874878,-7.9,4.4
molecule_4622,-2.5098929405212402,-6.5,0.2
molecule_4623,-3.315626859664917,-6.3,-4.3
molecule_4624,-2.5872514247894287,-5.8,-5.8
molecule_4625,-1.4172199964523315,-6.9,-4.7
molecule_4626,-1.9759085178375244,-6.7,-4.2
molecule_4627,-1.6597362756729126,-5.5,-7.3
molecule_4628,-0.8171340823173523,-6.3,-5.7
molecule_4629,-1.434376835823059,-6.3,-5.2
molecule_4630,-3.269904375076294,-7.7,-5.1
molecule_4631,-2.4391884803771973,-6.8,-5.3
molecule_4632,-1.7608250379562378,-6.4,-6.4
molecule_4633,-2.809074640274048,-7.0,-4.1
molecule_4634,-1.1574956178665161,-6.1,-5.3
molecule_4635,-1.343754768371582,-6.4,-5.0
molecule_4636,-1.1450413465499878,-5.8,-5.6
molecule_4637,-1.4117060899734497,-6.9,-4.0
molecule_4638,-2.0140624046325684,-6.5,-6.7
molecule_4639,-1.4965685606002808,-6.4,-5.3
molecule_4640,-1.5909134149551392,-7.0,-4.6
molecule_4641,-1.5711792707443237,-7.3,-5.0
molecule_4642,-2.0252201557159424,-6.7,-3.9
molecule_4643,-0.8435722589492798,-5.9,-7.1
molecule_4644,-1.2486572265625,-6.3,-5.7
molecule_4645,-3.2563557624816895,-7.2,-3.8
molecule_4646,-0.9329186677932739,-6.7,-6.4
molecule_4647,-1.2461258172988892,-5.8,-6.6
molecule_4648,-2.6866304874420166,-6.1,-6.0
molecule_4649,-0.49770405888557434,-6.5,-5.0
molecule_4650,-1.5257478952407837,-6.7,-6.8
molecule_4651,-2.866726875305176,-7.3,-2.9
molecule_4652,-1.4536488056182861,-7.0,-3.3
molecule_4653,-1.3148454427719116,-5.4,-6.7
molecule_4654,-1.8626575469970703,-6.9,-5.5
molecule_4655,-3.22279953956604,-6.9,-3.6
molecule_4656,-1.230449914932251,-7.0,-7.0
molecule_4657,-1.4970735311508179,-7.5,-5.1
molecule_4658,-2.9184486865997314,-7.1,-4.4
molecule_4659,-1.166983962059021,-5.8,-7.2
molecule_4660,-2.271932363510132,-6.2,-5.6
molecule_4661,-2.606151819229126,-6.6,-0.4
molecule_4662,-2.777117967605591,-7.1,-6.0
molecule_4663,-3.292529344558716,-7.6,-2.8
molecule_4664,-3.1623470783233643,-7.4,0.3
molecule_4665,-1.393187403678894,-6.2,-6.3
molecule_4666,-1.711153268814087,-6.1,-6.6
molecule_4667,-1.4576191902160645,-6.7,-5.7
molecule_4668,-2.5089972019195557,-5.6,-6.3
molecule_4669,-2.0561020374298096,-6.7,-6.0
molecule_4670,-0.5453746914863586,-6.6,-5.0
molecule_4671,-2.7889044284820557,-5.9,-6.0
molecule_4672,-2.431103467941284,-7.1,-6.1
molecule_4673,-2.892087459564209,-6.7,-5.7
molecule_4674,-1.1708844900131226,-6.3,-4.5
molecule_4675,-1.0079870223999023,-6.5,-5.4
molecule_4676,-1.4209946393966675,-6.1,-6.1
molecule_4677,-1.7652448415756226,-7.4,-3.7
molecule_4678,-1.8131686449050903,-7.6,-7.2
molecule_4679,-0.745289146900177,-5.8,-5.9
molecule_4680,-0.38703402876853943,-6.4,-6.4
molecule_4681,-2.1602721214294434,-6.2,-5.1
molecule_4682,-0.910395085811615,-6.8,-3.5
molecule_4683,-1.6615149974822998,-7.1,-4.8
molecule_4684,-3.369492769241333,-6.8,2.4
molecule_4685,-2.3775477409362793,-7.3,-2.4
molecule_4686,-1.8679002523422241,-6.7,-3.8
molecule_4687,-3.0208065509796143,-5.6,5.8
molecule_4688,-3.5057413578033447,-7.3,17.6
molecule_4690,-2.924023389816284,-6.4,-0.2
molecule_4691,-4.126801490783691,-7.6,12.7
molecule_4692,-1.8034130334854126,-7.4,17.9
molecule_4693,-2.8534228801727295,-9.0,6.1
molecule_4694,-2.4644453525543213,-7.5,15.3
molecule_4695,-2.4069409370422363,-7.6,-0.2
molecule_4696,-2.095902919769287,-7.4,-4.3
molecule_4697,-3.2440555095672607,-7.4,8.5
molecule_4698,-3.309159517288208,-7.9,2.2
molecule_4699,-2.597810745239258,-7.5,0.8
molecule_4700,-3.372624158859253,-7.6,9.5
molecule_4701,-3.8203420639038086,-7.3,6.4
molecule_4702,-3.6454989910125732,-6.3,-1.9
molecule_4703,-3.393637180328369,-7.2,2.0
molecule_4704,-3.838982343673706,-6.2,-1.1
molecule_4705,-2.9629671573638916,-6.7,-2.5
molecule_4706,-2.9457390308380127,-8.5,2.6
molecule_4707,-2.2713847160339355,-6.9,-3.6
molecule_4708,-3.2046542167663574,-6.6,-1.7
molecule_4709,-2.4110636711120605,-7.2,-2.5
molecule_4710,-2.1770570278167725,-6.4,-4.3
molecule_4711,-3.2776448726654053,-6.7,-3.5
molecule_4712,-2.176337957382202,-7.0,-3.6
molecule_4713,-1.5737659931182861,-6.4,-6.7
molecule_4714,-2.9959747791290283,-5.8,-4.1
molecule_4715,-2.5795748233795166,-6.7,-4.0
molecule_4716,-2.7641661167144775,-7.9,0.1
molecule_4717,-3.8829030990600586,-6.9,3.3
molecule_4718,-3.4478464126586914,-7.1,-1.8
molecule_4719,-1.521025538444519,-6.3,-5.1
molecule_4720,-1.6474589109420776,-7.3,-4.9
molecule_4721,-1.6193691492080688,-6.6,-6.6
molecule_4723,-3.175051212310791,-6.4,-5.6
molecule_4724,-1.4231679439544678,-6.4,-5.6
molecule_4725,-1.9650145769119263,-6.9,-5.2
molecule_4726,-2.352428674697876,-7.1,3.5
molecule_4727,-2.4724318981170654,-6.0,-2.3
molecule_4728,-1.1965916156768799,-6.6,-4.7
molecule_4729,-3.763549566268921,-7.0,-0.3
molecule_4730,-3.7623236179351807,-8.1,25.8
molecule_4731,-2.8083622455596924,-7.3,17.1
molecule_4732,-3.275174856185913,-7.7,5.2
molecule_4733,-3.452364206314087,-7.7,-2.4
molecule_4734,-3.1151437759399414,-8.2,2.4
molecule_4735,-2.679558753967285,-7.0,5.5
molecule_4736,-3.722898483276367,-7.6,21.6
molecule_4737,-3.2449283599853516,-7.7,24.7
molecule_4738,-2.412588119506836,-6.7,-6.6
molecule_4739,-2.436460494995117,-6.6,-2.9
molecule_4740,-2.19107985496521,-6.5,-3.5
molecule_4741,-2.439499855041504,-6.2,-3.3
molecule_4742,-0.6651131510734558,-6.6,-6.8
molecule_4743,-2.0214455127716064,-5.6,-6.5
molecule_4744,-2.660252332687378,-6.4,-1.0
molecule_4745,-1.9138524532318115,-6.1,-6.8
molecule_4746,-0.9193176031112671,-6.2,-5.6
molecule_4747,-1.5487715005874634,-5.3,-6.3
molecule_4748,-2.6265709400177,-5.6,-4.8
molecule_4749,-2.9466471672058105,-6.8,-0.1
molecule_4750,-2.740748167037964,-7.5,-3.9
molecule_4751,-1.476876974105835,-5.9,-5.3
molecule_4752,-0.8565778136253357,-5.8,-6.4
molecule_4753,-2.415167808532715,-5.9,-6.1
molecule_4754,-2.0754756927490234,-6.1,-3.7
molecule_4755,-1.3958985805511475,-5.2,-6.2
molecule_4756,-2.2549021244049072,-7.4,-4.2
molecule_4757,-1.3645020723342896,-6.8,-6.1
molecule_4758,-1.316967248916626,-7.6,-1.9
molecule_4759,-1.6354739665985107,-7.5,-2.9
molecule_4760,-1.640889048576355,-6.9,-4.0
molecule_4761,-1.7906382083892822,-6.7,-6.8
molecule_4762,-1.4105266332626343,-6.7,-3.2
molecule_4763,-3.540910482406616,-7.0,-1.8
molecule_4764,-1.9985363483428955,-6.6,-5.0
molecule_4765,-2.4072928428649902,-5.6,-5.1
molecule_4766,-1.9056910276412964,-6.3,-6.5
molecule_4767,-0.7303029894828796,-6.2,-6.1
molecule_4768,-2.4133033752441406,-6.9,-4.9
molecule_4769,-3.427014112472534,-7.3,17.0
molecule_4770,-2.9292240142822266,-7.1,17.1
molecule_4771,-3.041468381881714,-6.9,13.3
molecule_4772,-3.7955844402313232,-7.6,4.8
molecule_4773,-1.330338716506958,-8.1,-0.6
molecule_4774,-1.567199468612671,-8.0,-2.1
molecule_4775,-1.9915717840194702,-9.0,5.4
molecule_4776,-3.7540390491485596,-7.7,2.3
molecule_4777,-3.896460771560669,-8.3,3.9
molecule_4778,-2.812410593032837,-6.5,-3.2
molecule_4779,-2.8557798862457275,-6.8,14.3
molecule_4780,-3.5676891803741455,-7.7,11.8
molecule_4781,-2.7025651931762695,-6.9,6.8
molecule_4782,-3.8002231121063232,-7.9,8.1
molecule_4783,-3.1187877655029297,-7.3,1.4
molecule_4784,-3.610321521759033,-6.7,10.4
molecule_4785,-2.8399910926818848,-7.6,2.7
molecule_4786,-3.7971465587615967,-6.6,-2.8
molecule_4787,-3.3096096515655518,-7.3,5.8
molecule_4788,-3.5945897102355957,-8.3,7.7
molecule_4789,-2.211756467819214,-7.1,1.1
molecule_4790,-3.5037918090820312,-6.1,-4.3
molecule_4791,-3.1558966636657715,-7.2,5.7
molecule_4792,-3.502345323562622,-5.4,-2.3
molecule_4793,-3.663379430770874,-7.4,9.0
molecule_4794,-2.702166795730591,-7.2,4.1
molecule_4795,-3.7863876819610596,-7.5,1.3
molecule_4796,-2.3811910152435303,-7.8,5.7
molecule_4797,-2.9720661640167236,-6.9,5.2
molecule_4798,-2.956080675125122,-7.8,8.5
molecule_4799,-2.884868860244751,-7.1,-1.5
molecule_4800,-3.431068181991577,-8.0,-4.5
molecule_4801,-3.1563313007354736,-8.1,6.9
molecule_4802,-2.866135597229004,-6.9,2.8
molecule_4803,-3.8998024463653564,-7.3,9.1
molecule_4804,-3.6523401737213135,-8.9,8.8
molecule_4805,-2.5244851112365723,-7.1,3.8
molecule_4806,-3.3750598430633545,-8.4,0.7
molecule_4807,-2.941638708114624,-7.1,10.0
molecule_4808,-2.047717332839966,-7.2,-3.3
molecule_4809,-3.582650661468506,-8.1,0.7
molecule_4810,-3.0732784271240234,-8.3,1.1
molecule_4811,-2.1931536197662354,-7.1,-5.1
molecule_4812,-2.0605831146240234,-6.0,-5.2
molecule_4813,-3.9941463470458984,-6.6,-4.9
molecule_4814,-0.6705153584480286,-6.9,-9.3
molecule_4815,-2.63850474357605,-7.9,-5.2
molecule_4816,-2.214583158493042,-8.9,3.5
molecule_4817,-1.532564401626587,-7.8,-1.0
molecule_4818,-2.830744504928589,-6.1,-4.4
molecule_4819,-3.5022902488708496,-7.3,-2.4
molecule_4820,-1.6709603071212769,-6.5,-0.4
molecule_4821,-2.6029603481292725,-6.6,-2.9
molecule_4822,-2.2918312549591064,-7.2,-4.4
molecule_4823,-3.0132110118865967,-8.6,0.2
molecule_4824,-2.901472806930542,-7.4,-3.1
molecule_4825,-2.576458215713501,-6.2,-5.5
molecule_4826,-1.1348313093185425,-7.6,-3.5
molecule_4827,-3.2767555713653564,-8.3,-0.7
molecule_4828,-3.968007802963257,-8.3,3.7
molecule_4829,-2.173081159591675,-7.6,5.8
molecule_4830,-2.6007308959960938,-7.5,4.4
molecule_4831,-2.387118101119995,-7.6,3.2
molecule_4832,-1.1608036756515503,-5.8,-7.7
molecule_4833,-0.9494558572769165,-6.9,-6.8
molecule_4834,-1.0424469709396362,-7.4,-6.4
molecule_4835,-2.9290530681610107,-6.9,-7.1
molecule_4836,-2.4209916591644287,-7.2,16.8
molecule_4837,-1.5219295024871826,-6.4,-6.2
molecule_4838,-2.4407055377960205,-6.8,-4.1
molecule_4839,-3.2286176681518555,-7.2,4.4
molecule_4840,-3.377195119857788,-6.9,-0.4
molecule_4841,-2.373187780380249,-6.8,-3.3
molecule_4842,-2.1013245582580566,-7.2,-3.9
molecule_4843,-3.1353819370269775,-5.8,-4.5
molecule_4844,-1.9068063497543335,-6.9,-0.8
molecule_4845,-2.365097761154175,-6.8,-6.6
molecule_4846,-3.0283243656158447,-7.3,2.2
molecule_4847,-2.2271134853363037,-8.2,5.5
molecule_4848,-3.700740337371826,-6.1,-2.1
molecule_4849,-3.086256265640259,-6.5,-2.6
molecule_4850,-2.885582685470581,-6.5,-3.6
molecule_4851,-1.936004400253296,-7.7,-0.0
molecule_4852,-2.939443349838257,-6.3,-6.3
molecule_4853,-3.419285535812378,-6.4,-2.8
molecule_4854,-2.2235281467437744,-7.7,0.6
molecule_4855,-2.0806853771209717,-7.0,-5.1
molecule_4856,-2.175002336502075,-6.4,-3.7
molecule_4857,-2.1947124004364014,-6.4,-3.2
molecule_4858,-3.2413759231567383,-6.6,-3.2
molecule_4859,-1.8248685598373413,-7.3,-2.5
molecule_4860,-2.4332823753356934,-6.9,-1.9
molecule_4861,-2.582780599594116,-7.4,-3.1
molecule_4862,-3.613457679748535,-8.1,-0.2
molecule_4863,-2.737985610961914,-7.7,10.0
molecule_4864,-1.056980848312378,-6.8,-6.4
molecule_4865,-0.7572237849235535,-6.0,-5.9
molecule_4866,-3.442847967147827,-7.2,2.4
molecule_4867,-1.6740500926971436,-7.2,-2.6
molecule_4868,-2.0968244075775146,-7.6,-3.6
molecule_4869,-1.1035526990890503,-6.7,-4.7
molecule_4870,-2.9157891273498535,-6.7,-2.4
molecule_4871,-3.061749219894409,-6.2,1.4
molecule_4872,-1.123030185699463,-6.3,-0.5
molecule_4873,-2.7585864067077637,-6.2,-1.8
molecule_4874,-1.5989717245101929,-6.7,-4.1
molecule_4875,-2.4097704887390137,-6.3,-3.5
